pdb_code,resolution,year,measure_type,operator,affinity_m,paffinity
1a7x,2.0,1998,Kd,=,2.0000000000000003e-10,9.698970004336019
1a09,2.0,1998,Kd,=,2e-07,6.698970004336019
3pck,2.13,1998,Kd,=,2e-07,6.698970004336019
1x11,2.5,1998,Kd,=,3.2e-07,6.494850021680094
1a07,2.2,1998,Kd,=,4e-07,6.3979400086720375
1a1b,2.2,1998,Kd,=,4e-07,6.3979400086720375
1a1c,2.4,1998,Kd,=,4e-07,6.3979400086720375
1wdn,1.94,1998,Kd,=,5e-07,6.301029995663981
1b3h,2.0,1998,Kd,=,6.2e-07,6.2076083105017466
1a9q,2.0,1998,Kd,=,6.800000000000001e-07,6.167491087293763
1akq,1.9,1998,Kd,=,7.900000000000001e-10,9.102372908709558
1akr,1.58,1998,Kd,=,8.2e-10,9.086186147616283
1jmg,2.2,1998,Kd,=,8.499999999999999e-07,6.070581074285707
1jmi,2.5,1998,Kd,=,8.699999999999999e-07,6.060480747381382
1b5h,1.9,1998,Kd,=,9.7e-07,6.013228265733755
1a4h,2.5,1998,Kd,=,1.2e-06,5.920818753952375
1aj6,2.3,1998,Kd,=,1.2e-06,5.920818753952375
1lvk,1.9,1998,Kd,=,1.2e-06,5.920818753952375
1yet,1.9,1998,Kd,=,1.2e-06,5.920818753952375
1bbz,1.65,1998,Kd,=,1.5e-06,5.823908740944319
1vwn,1.85,1998,Kd,=,1.5e-06,5.823908740944319
1jmf,2.5,1998,Kd,=,1.6999999999999998e-06,5.769551078621726
1gux,1.85,1998,Kd,=,1.1e-07,6.958607314841775
1b3l,2.0,1998,Kd,=,1.3e-06,5.886056647693163
1b3f,1.8,1998,Kd,=,1.3e-07,6.886056647693163
1axs,2.6,1998,Kd,=,1.7e-08,7.769551078621726
1br8,2.9,1998,Kd,=,1.8e-05,4.7447274948966935
1a1e,2.2,1998,Kd,=,1e-06,6.0
2izl,1.48,1998,Kd,=,1e-06,6.0
1vwl,1.45,1998,Kd,=,2.33e-06,5.632644078973981
1azl,1.8,1998,Kd,=,2.4e-09,8.619788758288394
1a08,2.2,1998,Kd,=,2.4e-06,5.619788758288394
1akw,1.75,1998,Kd,=,2.6e-09,8.585026652029182
1b3g,2.0,1998,Kd,=,2.0000000000000002e-07,6.698970004336019
4tmk,1.98,1998,Kd,=,2e-08,7.698970004336019
1amw,1.85,1998,Kd,=,2.9e-05,4.5376020021010435
1b2h,1.9,1998,Kd,=,2.9e-05,4.5376020021010435
1a99,2.2,1998,Kd,=,2e-06,5.698970004336019
1akt,1.8,1998,Kd,=,3.2000000000000005e-09,8.494850021680094
1b4h,1.9,1998,Kd,=,3.4399999999999997e-06,5.46344155742847
1a3e,1.85,1998,Kd,=,3.5000000000000003e-09,8.455931955649724
1bm7,2.0,1998,Kd,=,3.0000000000000004e-08,7.522878745280337
1vwf,1.92,1998,Kd,=,3.1e-07,6.508638306165727
5tmp,1.98,1998,Kd,=,3.4e-08,7.468521082957745
1bhf,1.8,1998,Kd,=,4.2e-05,4.376750709602099
1swg,1.8,1998,Kd,=,4.39e-08,7.357535479757878
4rsk,2.1,1998,Kd,=,4.7399999999999993e-05,4.324221658325915
1at5,1.8,1998,Kd,=,6.4e-05,4.1938200260161125
1aku,1.9,1998,Kd,=,7.46e-07,6.127261172527331
1b05,2.0,1998,Kd,=,7.500000000000001e-08,7.1249387366083
1b32,1.75,1998,Kd,=,7.9e-08,7.102372908709558
1at6,1.8,1998,Kd,=,8.499999999999999e-05,4.070581074285707
1awi,2.2,1998,Kd,=,8.999999999999999e-05,4.045757490560675
1usn,1.8,1998,Ki,=,1.8e-08,7.7447274948966935
2qwe,2.0,1998,Ki,=,3.3e-08,7.481486060122113
1bv7,2.0,1998,Ki,=,5.000000000000001e-11,10.301029995663981
1a5g,2.06,1998,Ki,=,7.1e-11,10.148741651280925
1xug,1.5,1998,Ki,=,9e-08,7.045757490560675
1bxo,0.95,1998,Ki,=,1.0000000000000002e-10,10.0
1bv9,2.0,1998,Ki,=,1.1000000000000001e-10,9.958607314841775
1a52,2.8,1998,Ki,=,1.3800000000000001e-10,9.860120913598763
1bhx,2.3,1998,Ki,=,1.45e-07,6.838631997765025
1tbz,2.3,1998,Ki,=,1.6000000000000002e-10,9.795880017344075
1bdr,2.8,1998,Ki,=,2.0999999999999997e-07,6.6777807052660805
2usn,2.2,1998,Ki,=,3.1e-07,6.508638306165727
1alw,2.03,1998,Ki,=,3e-07,6.522878745280337
1bdq,2.5,1998,Ki,=,4.6e-07,6.337242168318426
1met,1.9,1998,Ki,=,4.0000000000000007e-10,9.397940008672037
10gs,2.2,1998,Ki,=,4e-07,6.3979400086720375
1ayu,2.2,1998,Ki,=,7e-10,9.154901959985743
1tsl,2.5,1998,Ki,=,7e-07,6.154901959985743
1awh,3.0,1998,Ki,=,8.299999999999999e-07,6.080921907623926
1meu,1.9,1998,Ki,=,8e-07,6.096910013008056
2wed,1.5,1998,Ki,=,8e-07,6.096910013008056
1awf,2.2,1998,Ki,=,9.7e-07,6.013228265733755
3pcf,2.15,1998,Ki,=,9e-07,6.045757490560675
1tsm,3.0,1998,Ki,=,1e-06,6.0
1a4w,1.8,1998,Ki,=,1.2e-06,5.920818753952375
1bdl,2.8,1998,Ki,=,1.4099999999999998e-06,5.85078088734462
3tlh,2.0,1998,Ki,=,1.5000000000000002e-09,8.823908740944319
2amv,2.3,1998,Ki,=,1.6000000000000003e-09,8.795880017344075
1a8t,2.55,1998,Ki,=,1.6e-06,5.795880017344075
1ayv,2.3,1998,Ki,=,1e-08,8.0
1b5g,2.07,1998,Ki,=,1e-08,8.0
1mem,1.8,1998,Ki,=,1.15e-08,7.939302159646388
1a9m,2.3,1998,Ki,=,1.1900000000000001e-07,6.924453038607469
1hvh,1.8,1998,Ki,=,1.1000000000000001e-08,7.958607314841775
1au2,2.6,1998,Ki,=,1.3e-08,7.886056647693163
2qwd,2.0,1998,Ki,=,1.4e-05,4.853871964321762
1b4d,2.0,1998,Ki,=,1.56e-05,4.806875401645539
1hxw,1.8,1998,Ki,=,1.5e-11,10.823908740944319
1bju,1.8,1998,Ki,=,1.6e-05,4.795880017344075
6cgt,2.6,1998,Ki,=,1e-06,6.0
2qwf,1.9,1998,Ki,=,2.16e-06,5.665546248849069
4mbp,1.7,1998,Ki,=,2.2999999999999996e-06,5.638272163982407
1a61,2.2,1998,Ki,=,2.4e-09,8.619788758288394
1bwa,1.9,1998,Ki,=,2.5e-09,8.602059991327963
1bjv,1.8,1998,Ki,=,2.8999999999999998e-06,5.537602002101044
1a46,2.12,1998,Ki,=,2.0000000000000003e-06,5.698970004336019
1b0f,3.0,1998,Ki,=,2e-08,7.698970004336019
1mes,1.9,1998,Ki,=,2e-08,7.698970004336019
1bjr,2.44,1998,Ki,=,2.1000000000000003e-08,7.6777807052660805
1au0,2.6,1998,Ki,=,2.2000000000000002e-08,7.657577319177793
5fiv,1.9,1998,Ki,=,2.2000000000000002e-08,7.657577319177793
1afk,1.7,1998,Ki,=,2.4000000000000003e-07,6.619788758288394
2hpa,2.9,1998,Ki,=,2.4999999999999998e-05,4.6020599913279625
1hfs,1.7,1998,Ki,=,2e-09,8.698970004336019
1ohr,2.1,1998,Ki,=,2e-09,8.698970004336019
1a8i,1.78,1998,Ki,=,3e-06,5.522878745280337
1bwb,1.8,1998,Ki,=,3.8e-09,8.42021640338319
2prj,2.3,1998,Ki,=,3.2e-05,4.494850021680094
1lox,2.4,1998,Ki,=,3e-06,5.522878745280337
1b11,1.9,1998,Ki,=,4.1e-08,7.3872161432802645
1bxq,1.41,1998,Ki,=,4.2000000000000006e-08,7.376750709602099
1bq3,2.7,1998,Ki,=,4e-06,5.3979400086720375
3pch,2.05,1998,Ki,=,4e-06,5.3979400086720375
1a28,1.8,1998,Ki,=,5.1e-09,8.292429823902063
1auj,2.1,1998,Ki,=,5.6e-09,8.2518119729938
1a30,2.0,1998,Ki,=,4.9999999999999996e-05,4.301029995663981
1afl,1.7,1998,Ki,=,5.2e-07,6.2839966563652006
1ibc,2.73,1998,Ki,=,5.6e-11,10.2518119729938
1a69,2.1,1998,Ki,=,4.9999999999999996e-06,5.301029995663981
16pk,1.6,1998,Ki,=,6e-06,5.221848749616356
1bq4,2.5,1998,Ki,=,6e-06,5.221848749616356
3bls,2.3,1998,Ki,=,7.2999999999999996e-06,5.136677139879544
2web,1.5,1998,Ki,=,7.599999999999999e-06,5.119186407719209
6fiv,1.9,1998,Ki,=,8.300000000000002e-09,8.080921907623926
1stc,2.3,1998,Ki,=,8e-09,8.096910013008056
1a4m,1.95,1998,Ki,=,1e-13,13.0
1a4g,2.2,1999,IC50,=,4e-09,8.397940008672037
1bl7,2.5,1999,IC50,=,1.8999999999999998e-08,7.721246399047171
1bmk,2.4,1999,IC50,=,2.5e-08,7.6020599913279625
1qf5,2.0,1999,IC50,=,4.2999999999999995e-08,7.366531544420414
1a9u,2.5,1999,IC50,=,4.8e-08,7.318758762624412
1db4,2.2,1999,IC50,=,5.7e-08,7.2441251443275085
1db5,2.8,1999,IC50,=,1.5199999999999998e-07,6.818156412055227
1bl6,2.5,1999,IC50,=,1.6e-07,6.795880017344075
1qfs,2.0,1999,IC50,=,3.3000000000000005e-10,9.481486060122112
1qti,2.5,1999,IC50,=,3.6e-07,6.443697499232713
1vij,2.4,1999,IC50,=,3e-10,9.522878745280337
1c3r,2.0,1999,IC50,=,4e-07,6.3979400086720375
1qf4,2.2,1999,IC50,=,6.65e-07,6.1771783546968955
1cj1,3.0,1999,IC50,=,1.6000000000000003e-09,8.795880017344075
1biw,2.5,1999,IC50,=,1.04e-07,6.982966660701219
5prc,2.35,1999,IC50,=,1.3e-05,4.886056647693163
2cbr,2.8,1999,IC50,=,1.4e-07,6.853871964321762
1cx9,2.3,1999,IC50,=,1.78e-07,6.749579997691106
6prc,2.3,1999,IC50,=,1.7e-05,4.769551078621726
1bqo,2.3,1999,IC50,=,1.84e-08,7.735182176990463
3erk,2.1,1999,IC50,=,1.8e-05,4.7447274948966935
1qs4,2.1,1999,IC50,=,2.2999999999999996e-06,5.638272163982407
1bio,1.5,1999,IC50,=,2.8999999999999998e-06,5.537602002101044
1zfp,1.8,1999,IC50,=,2.6e-08,7.585026652029182
1qpf,2.5,1999,IC50,=,2.7e-08,7.568636235841013
4erk,2.2,1999,IC50,=,2.7e-05,4.568636235841013
1czq,1.5,1999,IC50,=,2.9e-05,4.5376020021010435
1qpl,2.9,1999,IC50,=,3.1000000000000005e-09,8.508638306165727
1a4q,1.9,1999,IC50,=,3.6e-06,5.443697499232713
1a85,2.0,1999,IC50,=,2.9999999999999997e-05,4.522878745280337
1c50,2.3,1999,IC50,=,3.34e-07,6.476253533188435
1bug,2.7,1999,IC50,=,4.2999999999999995e-05,4.366531544420414
3znc,2.8,1999,IC50,=,4.53e-08,7.343901797987168
1c9d,2.3,1999,IC50,=,4.99e-07,6.30189945437661
1eve,2.5,1999,IC50,=,5.7000000000000006e-09,8.244125144327509
3cbs,2.0,1999,IC50,=,5.8e-08,7.236572006437063
7prc,2.65,1999,IC50,=,6.2e-06,5.2076083105017466
2cbs,2.1,1999,IC50,=,6.000000000000001e-09,8.221848749616356
1cw2,2.0,1999,IC50,=,7.15e-07,6.145693958198919
1c5f,2.47,1999,IC50,=,8.6e-07,6.0655015487564325
1b9t,2.4,1999,IC50,=,8e-06,5.096910013008056
1a7c,1.95,1999,Kd,=,9.999999999999999e-05,4.0
1bnm,2.6,1999,Kd,=,1.0000000000000002e-10,10.0
1bnn,2.3,1999,Kd,=,1.0000000000000002e-10,10.0
1d3v,1.7,1999,Kd,=,1.0999999999999999e-07,6.958607314841775
1swr,1.9,1999,Kd,=,1.2e-07,6.920818753952375
1a42,2.25,1999,Kd,=,1.3000000000000002e-10,9.886056647693163
1bn3,2.2,1999,Kd,=,1.3000000000000002e-10,9.886056647693163
1bnt,2.15,1999,Kd,=,1.6000000000000002e-10,9.795880017344075
1bkj,1.8,1999,Kd,=,1.7000000000000001e-07,6.769551078621726
5fwg,2.0,1999,Kd,=,1.8999999999999998e-07,6.721246399047171
2a2g,2.9,1999,Kd,=,1e-07,7.0
1bnu,2.15,1999,Kd,=,2.0000000000000003e-10,9.698970004336019
1a4r,2.5,1999,Kd,=,2.1999999999999998e-07,6.657577319177793
1a50,2.3,1999,Kd,=,2e-07,6.698970004336019
1bnq,2.4,1999,Kd,=,3.2000000000000003e-10,9.494850021680094
1rpj,1.8,1999,Kd,=,3.3e-07,6.481486060122113
1ct8,2.2,1999,Kd,=,3e-07,6.522878745280337
1bn1,2.1,1999,Kd,=,4.6000000000000007e-10,9.337242168318426
1bn4,2.1,1999,Kd,=,4.900000000000001e-10,9.309803919971486
1azx,2.9,1999,Kd,=,4.0000000000000007e-10,9.397940008672037
1d4p,2.07,1999,Kd,=,5e-07,6.301029995663981
1czl,1.8,1999,Kd,=,7.1e-10,9.148741651280925
1bnw,2.25,1999,Kd,=,8.3e-10,9.080921907623926
1czr,1.9,1999,Kd,=,1e-09,9.0
2ans,2.5,1999,Kd,=,1.2e-06,5.920818753952375
1ork,2.4,1999,Kd,=,1.5600000000000002e-09,8.806875401645538
1bnv,2.4,1999,Kd,=,1.7000000000000001e-09,8.769551078621726
1c12,2.6,1999,Kd,=,1.9e-09,8.721246399047171
2bow,2.8,1999,Kd,=,9.999999999999999e-05,4.0
1fpp,2.75,1999,Kd,=,1e-08,8.0
1b9j,1.8,1999,Kd,=,1.1e-06,5.958607314841775
1qka,1.8,1999,Kd,=,1.2000000000000002e-06,5.920818753952375
1d4w,1.8,1999,Kd,=,1.2000000000000002e-07,6.920818753952375
1vr1,1.9,1999,Kd,=,1.28e-07,6.892790030352131
3tmk,2.0,1999,Kd,=,1.35e-07,6.8696662315049934
1bux,2.8,1999,Kd,=,1.4e-05,4.853871964321762
1d2e,1.94,1999,Kd,=,1e-06,6.0
1bgq,2.5,1999,Kd,=,2.7e-09,8.568636235841012
3kiv,1.8,1999,Kd,=,1.9999999999999998e-05,4.698970004336019
1sm3,1.95,1999,Kd,=,2.4e-05,4.619788758288394
5a3h,1.82,1999,Kd,=,2.67e-05,4.573488738635425
1b58,1.8,1999,Kd,=,2.6e-07,6.585026652029182
1d04,1.85,1999,Kd,=,2.6e-05,4.585026652029182
1czo,1.85,1999,Kd,=,2.8e-05,4.552841968657781
2pcp,2.2,1999,Kd,=,2e-09,8.698970004336019
1bt6,2.4,1999,Kd,=,2e-06,5.698970004336019
1yei,1.9,1999,Kd,=,3.5e-08,7.455931955649724
1yej,1.85,1999,Kd,=,3.5e-08,7.455931955649724
1b5j,1.8,1999,Kd,=,3.7e-08,7.431798275933005
1bzy,2.0,1999,Kd,=,4.6e-09,8.337242168318426
1b55,2.4,1999,Kd,=,4e-08,7.3979400086720375
1qja,2.0,1999,Kd,=,4.16e-07,6.380906669373258
1b51,1.8,1999,Kd,=,4.3e-08,7.366531544420414
1qkb,1.8,1999,Kd,=,4.5000000000000006e-08,7.346787486224656
1clu,1.7,1999,Kd,=,5.4e-09,8.267606240177031
1b46,1.8,1999,Kd,=,5.2e-06,5.2839966563652006
1b40,2.2,1999,Kd,=,5.3000000000000005e-08,7.275724130399211
1b4z,1.75,1999,Kd,=,5.9e-06,5.229147988357856
1qk4,1.9,1999,Kd,=,6.1e-05,4.214670164989233
1d4t,1.1,1999,Kd,=,6.5e-07,6.187086643357144
1qk3,1.65,1999,Kd,=,7.099999999999999e-06,5.1487416512809245
1qaw,2.5,1999,Kd,=,7.499999999999999e-06,5.1249387366083
1b52,2.3,1999,Kd,=,7.6e-08,7.119186407719209
3mct,2.0,1999,Kd,=,8.549999999999999e-05,4.068033885271827
3mag,1.8,1999,Kd,=,8.599999999999999e-05,4.0655015487564325
1bwn,2.1,1999,Kd,=,8.700000000000001e-08,7.060480747381382
1m6p,1.8,1999,Kd,=,8e-06,5.096910013008056
2mpa,2.6,1999,Kd,=,9.1e-09,8.040958607678906
1b5i,1.9,1999,Kd,=,9.000000000000001e-08,7.045757490560675
1b42,2.2,1999,Kd,=,9.790000000000001e-05,4.009217308196862
1swp,2.0,1999,Kd,=,1e-11,11.0
1swk,2.0,1999,Kd,=,1e-12,12.0
1swn,2.2,1999,Kd,=,1e-12,12.0
1d4y,1.97,1999,Ki,=,8.000000000000001e-12,11.096910013008056
3erd,2.03,1999,Ki,=,1.26e-10,9.899629454882437
2std,2.1,1999,Ki,=,1.4000000000000003e-10,9.853871964321762
456c,2.4,1999,Ki,=,1.7000000000000003e-10,9.769551078621726
1bzh,2.1,1999,Ki,=,1.7000000000000001e-07,6.769551078621726
1sfi,1.65,1999,Ki,=,1.0000000000000002e-10,10.0
1ch8,2.5,1999,Ki,=,1e-07,7.0
1oth,1.85,1999,Ki,=,1e-07,7.0
3ert,1.9,1999,Ki,=,2.49e-10,9.603800652904264
1dfo,2.4,1999,Ki,=,2e-07,6.698970004336019
1ca8,2.1,1999,Ki,=,3.2000000000000003e-10,9.494850021680094
1pme,2.0,1999,Ki,=,4.0000000000000007e-10,9.397940008672037
2bpx,2.8,1999,Ki,=,4.0000000000000007e-10,9.397940008672037
830c,1.6,1999,Ki,=,5.200000000000001e-10,9.2839966563652
1a5h,2.9,1999,Ki,=,5e-07,6.301029995663981
1ba8,1.8,1999,Ki,=,1e-09,9.0
1ekb,2.3,1999,Ki,=,1e-06,6.0
11gs,2.3,1999,Ki,=,1.5e-06,5.823908740944319
3amv,2.1,1999,Ki,=,1.08e-08,7.966576244513051
1qin,2.0,1999,Ki,=,1e-08,8.0
1cp6,1.9,1999,Ki,=,9.999999999999999e-06,5.0
1qf2,2.06,1999,Ki,=,1.2000000000000002e-06,5.920818753952375
1bzc,2.35,1999,Ki,=,1.2e-05,4.920818753952375
1xka,2.3,1999,Ki,=,1.31e-07,6.882728704344236
1a94,2.0,1999,Ki,=,1.4000000000000001e-08,7.853871964321762
1b8y,2.0,1999,Ki,=,1.4000000000000001e-08,7.853871964321762
1ce5,1.9,1999,Ki,=,1.8399999999999997e-05,4.735182176990463
1caq,1.8,1999,Ki,=,1.9e-08,7.721246399047171
7std,1.8,1999,Ki,=,1.9e-11,10.721246399047171
6std,1.8,1999,Ki,=,2.3e-09,8.638272163982407
1mfi,1.8,1999,Ki,=,2.6e-06,5.585026652029182
1bai,2.4,1999,Ki,=,2e-08,7.698970004336019
2bpv,1.9,1999,Ki,=,2.12e-08,7.673664139071248
1bzj,2.25,1999,Ki,=,2.2e-05,4.657577319177793
966c,1.9,1999,Ki,=,2.3e-08,7.638272163982407
1b8o,1.5,1999,Ki,=,2.2999999999999998e-11,10.638272163982407
13gs,1.9,1999,Ki,=,2.4e-05,4.619788758288394
1upf,2.3,1999,Ki,=,2.4999999999999998e-05,4.6020599913279625
1c3e,2.1,1999,Ki,=,2.6e-07,6.585026652029182
1a0q,2.3,1999,Ki,=,2.7e-08,7.568636235841013
1c3b,2.25,1999,Ki,=,2.7e-08,7.568636235841013
1qhc,1.7,1999,Ki,=,2.7e-08,7.568636235841013
2tsr,2.6,1999,Ki,=,2.9e-08,7.5376020021010435
2fmb,1.8,1999,Ki,=,2e-09,8.698970004336019
1cr6,2.8,1999,Ki,=,3.1000000000000005e-09,8.508638306165727
1bgo,2.3,1999,Ki,=,3.5000000000000003e-09,8.455931955649724
4fiv,1.8,1999,Ki,=,3.0000000000000004e-07,6.522878745280337
1qcp,1.8,1999,Ki,=,3.0000000000000004e-08,7.522878745280337
1b8n,2.0,1999,Ki,=,3e-11,10.522878745280337
1d6n,2.7,1999,Ki,=,3.15e-05,4.501689446210399
5std,1.95,1999,Ki,=,3.2e-11,10.494850021680094
1ciz,1.64,1999,Ki,=,3.6000000000000005e-08,7.443697499232712
2bpy,1.9,1999,Ki,=,3.98e-08,7.400116927926312
1bb0,2.1,1999,Ki,=,4.4000000000000005e-09,8.356547323513812
1hwr,1.8,1999,Ki,=,4.700000000000001e-09,8.327902142064282
7kme,2.1,1999,Ki,=,3.9999999999999996e-05,4.3979400086720375
1qbv,1.8,1999,Ki,=,4.1000000000000006e-06,5.3872161432802645
1qjb,2.0,1999,Ki,=,4.16e-07,6.380906669373258
1qf0,2.2,1999,Ki,=,4.2000000000000006e-08,7.376750709602099
2fgi,2.5,1999,Ki,=,4.520000000000001e-08,7.3448615651886175
4std,2.15,1999,Ki,=,4.7e-11,10.327902142064282
1qf1,2.0,1999,Ki,=,4.8000000000000006e-08,7.318758762624412
1qbq,2.4,1999,Ki,=,5e-09,8.301029995663981
3std,1.65,1999,Ki,=,7.7e-12,11.113509274827518
4prg,2.9,1999,Ki,=,7e-08,7.154901959985743
2toh,2.3,1999,Ki,=,7e-05,4.154901959985743
1zzz,1.9,1999,Ki,=,7.3e-06,5.136677139879544
1b56,2.05,1999,Ki,=,8.02e-07,6.095825631715837
1yyy,2.1,1999,Ki,=,8.1e-06,5.0915149811213505
1ody,2.0,1999,Ki,=,8e-09,8.096910013008056
1qr3,1.6,2000,IC50,=,2.6e-07,6.585026652029182
1d5j,2.6,2000,IC50,=,7e-10,9.154901959985743
1e02,2.15,2000,IC50,=,7e-07,6.154901959985743
1e00,1.83,2000,IC50,=,8e-07,6.096910013008056
1dzj,2.0,2000,IC50,=,1.3e-06,5.886056647693163
1c3i,1.83,2000,IC50,=,1.6e-06,5.795880017344075
1bzs,1.7,2000,IC50,=,1e-08,8.0
1fv9,3.0,2000,IC50,=,9.999999999999999e-06,5.0
1qhr,2.2,2000,IC50,=,1.3e-07,6.886056647693163
1ftk,1.6,2000,IC50,=,1.45e-05,4.838631997765025
1d8f,2.4,2000,IC50,=,1.8000000000000002e-08,7.7447274948966935
1qj6,2.2,2000,IC50,=,1.8000000000000002e-08,7.7447274948966935
1c8k,1.76,2000,IC50,=,1e-06,6.0
1di8,2.2,2000,IC50,=,1e-06,6.0
1cqp,2.6,2000,IC50,=,2.4e-06,5.619788758288394
1fyr,2.4,2000,IC50,=,2.4e-06,5.619788758288394
1e06,2.12,2000,IC50,=,2.4999999999999998e-06,5.6020599913279625
1e1y,2.23,2000,IC50,=,2.4999999999999998e-06,5.6020599913279625
1qpe,2.0,2000,IC50,=,2e-08,7.698970004336019
1d8e,3.0,2000,IC50,=,2.5000000000000004e-07,6.6020599913279625
1dmt,2.1,2000,IC50,=,2e-09,8.698970004336019
1d8m,2.44,2000,IC50,=,3.1000000000000005e-09,8.508638306165727
1qkn,2.25,2000,IC50,=,3.4000000000000003e-09,8.468521082957745
1dzp,1.83,2000,IC50,=,3.6e-06,5.443697499232713
1dzm,1.93,2000,IC50,=,3.9e-06,5.4089353929735005
1d7x,2.0,2000,IC50,=,3.0000000000000004e-09,8.522878745280337
3gwx,2.4,2000,IC50,=,4e-06,5.3979400086720375
1exv,2.4,2000,IC50,=,4.5000000000000006e-08,7.346787486224656
1c29,2.3,2000,IC50,=,4.7200000000000004e-07,6.3260580013659125
1c8v,2.2,2000,IC50,=,4.7200000000000004e-07,6.3260580013659125
1qtn,1.2,2000,IC50,=,5.0000000000000004e-08,7.301029995663981
1ezf,2.15,2000,IC50,=,5.6000000000000005e-08,7.251811972993799
1dtt,3.0,2000,IC50,=,5e-09,8.301029995663981
1di9,2.6,2000,IC50,=,4.9999999999999996e-06,5.301029995663981
1c8l,2.3,2000,IC50,=,6.9000000000000006e-09,8.161150909262744
1dx6,2.3,2000,IC50,=,6.520000000000001e-07,6.185752404268079
1dtq,2.8,2000,IC50,=,6.000000000000001e-09,8.221848749616356
1em6,2.2,2000,IC50,=,6.000000000000001e-09,8.221848749616356
1dm2,2.1,2000,IC50,=,7e-08,7.154901959985743
1ftj,1.9,2000,IC50,=,8.210000000000001e-07,6.085656842880559
1qj7,2.2,2000,IC50,=,8e-09,8.096910013008056
1fsg,1.05,2000,IC50,=,9.499999999999999e-06,5.022276394711152
1ftl,1.8,2000,IC50,=,9.98e-07,6.000869458712629
1qj1,2.0,2000,IC50,=,9.000000000000001e-09,8.045757490560675
1fao,1.8,2000,Kd,=,4.2999999999999995e-08,7.366531544420414
1fl3,2.45,2000,Kd,=,1.6e-07,6.795880017344075
1d2s,1.55,2000,Kd,=,1.8200000000000002e-10,9.739928612014925
1df8,1.51,2000,Kd,=,2.0000000000000003e-10,9.698970004336019
1g52,1.8,2000,Kd,=,2.9e-10,9.537602002101044
1d3q,2.9,2000,Kd,=,2.9e-07,6.537602002101044
1c7f,2.0,2000,Kd,=,3e-10,9.522878745280337
1dl7,2.35,2000,Kd,=,3.2e-07,6.494850021680094
1g1d,2.04,2000,Kd,=,3.6e-10,9.443697499232712
1flm,1.3,2000,Kd,=,4.3e-10,9.366531544420413
1e03,2.9,2000,Kd,=,4.0000000000000007e-10,9.397940008672037
1db1,1.8,2000,Kd,=,5.500000000000001e-10,9.259637310505756
1fcz,1.38,2000,Kd,=,6e-10,9.221848749616356
1fbm,2.7,2000,Kd,=,6e-07,6.221848749616356
1d3d,2.04,2000,Kd,=,8.100000000000001e-10,9.09151498112135
1f4y,2.8,2000,Kd,=,8.299999999999999e-07,6.080921907623926
1dzk,1.48,2000,Kd,=,8e-07,6.096910013008056
1g53,1.94,2000,Kd,=,9.100000000000001e-10,9.040958607678906
1qkt,2.2,2000,Kd,=,9.200000000000001e-10,9.036212172654444
1czk,1.9,2000,Kd,=,1.5000000000000002e-09,8.823908740944319
1g54,1.86,2000,Kd,=,1.5000000000000002e-09,8.823908740944319
1g46,1.84,2000,Kd,=,1.6000000000000003e-09,8.795880017344075
1duv,1.7,2000,Kd,=,1.6e-12,11.795880017344075
1ggd,1.5,2000,Kd,=,1.6e-06,5.795880017344075
1qft,1.25,2000,Kd,=,1.7000000000000001e-09,8.769551078621726
1f8a,1.84,2000,Kd,=,9.999999999999999e-06,5.0
1ql7,2.1,2000,Kd,=,9.999999999999999e-06,5.0
1c5c,1.61,2000,Kd,=,1.1e-07,6.958607314841775
1elr,1.9,2000,Kd,=,1.1e-05,4.958607314841775
1qng,2.1,2000,Kd,=,1.3e-08,7.886056647693163
1qiw,2.3,2000,Kd,=,1.8000000000000002e-08,7.7447274948966935
1g4j,1.84,2000,Kd,=,2e-09,8.698970004336019
1dkd,2.1,2000,Kd,=,2e-06,5.698970004336019
1e8h,2.6,2000,Kd,=,2.1e-06,5.6777807052660805
1g45,1.83,2000,Kd,=,2.3e-09,8.638272163982407
1f4x,2.3,2000,Kd,=,2.6e-06,5.585026652029182
1fo0,2.5,2000,Kd,=,2.6e-06,5.585026652029182
1e5a,1.8,2000,Kd,=,2.3e-08,7.638272163982407
1ftm,1.7,2000,Kd,=,2.4800000000000004e-08,7.605548319173784
1fzq,1.7,2000,Kd,=,2.4000000000000003e-08,7.619788758288394
1fj4,2.35,2000,Kd,=,2.6e-05,4.585026652029182
1e4h,1.8,2000,Kd,=,3.9e-09,8.4089353929735
1g48,1.86,2000,Kd,=,3.9e-09,8.4089353929735
1fcy,1.3,2000,Kd,=,3.0000000000000004e-09,8.522878745280337
1bp0,2.4,2000,Kd,=,4e-06,5.3979400086720375
1d3p,2.1,2000,Kd,=,4.1e-08,7.3872161432802645
1g4o,1.96,2000,Kd,=,5.6e-09,8.2518119729938
1c7e,2.25,2000,Kd,=,5.05e-07,6.296708621881338
1ej4,2.25,2000,Kd,=,5.0000000000000004e-08,7.301029995663981
1g6g,1.6,2000,Kd,=,5.3e-07,6.275724130399211
1g6r,2.8,2000,Kd,=,5.4e-05,4.267606240177032
1etz,2.6,2000,Kd,=,5.8e-08,7.236572006437063
1fcx,1.47,2000,Kd,=,6.4e-08,7.1938200260161125
1d6v,2.0,2000,Kd,=,6.7e-07,6.173925197299173
1fch,2.2,2000,Kd,=,7e-08,7.154901959985743
1d6s,2.3,2000,Kd,=,7.8e-05,4.107905397309519
