pdb_code,resolution,year,measure_type,operator,affinity_m,paffinity,split
2cbs,2.1,1999,IC50,=,6.000000000000001e-09,8.221848749616356,train
1cw2,2.0,1999,IC50,=,7.15e-07,6.145693958198919,train
1c5f,2.47,1999,IC50,=,8.6e-07,6.0655015487564325,train
1b9t,2.4,1999,IC50,=,8e-06,5.096910013008056,train
1a7c,1.95,1999,Kd,=,0.0001,4.0,train
1bnm,2.6,1999,Kd,=,1.0000000000000002e-10,10.0,train
1d3v,1.7,1999,Kd,=,1.1e-07,6.958607314841775,train
1swr,1.9,1999,Kd,=,1.2e-07,6.920818753952375,train
1a42,2.25,1999,Kd,=,1.3000000000000002e-10,9.886056647693165,train
1bn3,2.2,1999,Kd,=,1.3000000000000002e-10,9.886056647693165,train
1bnt,2.15,1999,Kd,=,1.6000000000000002e-10,9.795880017344077,train
5fwg,2.0,1999,Kd,=,1.9e-07,6.721246399047171,train
2a2g,2.9,1999,Kd,=,1e-07,7.0,train
1a50,2.3,1999,Kd,=,2e-07,6.698970004336019,train
1bnq,2.4,1999,Kd,=,3.2000000000000003e-10,9.494850021680094,train
1rpj,1.8,1999,Kd,=,3.3e-07,6.481486060122113,train
1ct8,2.2,1999,Kd,=,3e-07,6.522878745280337,train
1bn1,2.1,1999,Kd,=,4.6000000000000007e-10,9.337242168318426,train
1d4p,2.07,1999,Kd,=,5e-07,6.301029995663981,train
1czl,1.8,1999,Kd,=,7.1e-10,9.148741651280924,train
1bnw,2.25,1999,Kd,=,8.3e-10,9.080921907623926,train
2ans,2.5,1999,Kd,=,1.2e-06,5.920818753952375,train
1ork,2.4,1999,Kd,=,1.56e-09,8.806875401645538,train
1bnv,2.4,1999,Kd,=,1.7e-09,8.769551078621726,train
1fpp,2.75,1999,Kd,=,1e-08,8.0,train
1b9j,1.8,1999,Kd,=,1.1e-06,5.958607314841775,train
1qka,1.8,1999,Kd,=,1.2000000000000002e-06,5.920818753952375,train
1vr1,1.9,1999,Kd,=,1.28e-07,6.892790030352131,train
1bux,2.8,1999,Kd,=,1.4e-05,4.853871964321762,train
3kiv,1.8,1999,Kd,=,2e-05,4.698970004336019,train
1sm3,1.95,1999,Kd,=,2.4e-05,4.619788758288394,train
5a3h,1.82,1999,Kd,=,2.67e-05,4.573488738635425,train
1b58,1.8,1999,Kd,=,2.6e-07,6.585026652029182,train
2pcp,2.2,1999,Kd,=,2e-09,8.698970004336019,train
1bt6,2.4,1999,Kd,=,2e-06,5.698970004336019,train
1yei,1.9,1999,Kd,=,3.5e-08,7.455931955649724,train
1b5j,1.8,1999,Kd,=,3.7e-08,7.431798275933005,train
1bzy,2.0,1999,Kd,=,4.6e-09,8.337242168318426,train
1b55,2.4,1999,Kd,=,4e-08,7.397940008672037,train
1qja,2.0,1999,Kd,=,4.16e-07,6.380906669373258,train
1b40,2.2,1999,Kd,=,5.300000000000001e-08,7.275724130399211,train
1qk4,1.9,1999,Kd,=,6.1e-05,4.214670164989233,train
1d4t,1.1,1999,Kd,=,6.5e-07,6.187086643357144,train
1qk3,1.65,1999,Kd,=,7.099999999999999e-06,5.1487416512809245,train
1qaw,2.5,1999,Kd,=,7.499999999999999e-06,5.1249387366083,train
1b52,2.3,1999,Kd,=,7.6e-08,7.119186407719209,train
3mct,2.0,1999,Kd,=,8.549999999999999e-05,4.068033885271827,train
3mag,1.8,1999,Kd,=,8.599999999999999e-05,4.0655015487564325,train
1bwn,2.1,1999,Kd,=,8.700000000000001e-08,7.060480747381382,train
1m6p,1.8,1999,Kd,=,8e-06,5.096910013008056,train
1b5i,1.9,1999,Kd,=,9.000000000000001e-08,7.045757490560675,train
1b42,2.2,1999,Kd,=,9.79e-05,4.009217308196862,train
1swk,2.0,1999,Kd,=,1e-12,12.0,train
1swn,2.2,1999,Kd,=,1e-12,12.0,train
1d4y,1.97,1999,Ki,=,8.000000000000001e-12,11.096910013008056,train
3erd,2.03,1999,Ki,=,1.26e-10,9.899629454882437,train
2std,2.1,1999,Ki,=,1.4000000000000003e-10,9.853871964321762,train
456c,2.4,1999,Ki,=,1.7000000000000003e-10,9.769551078621726,train
1bzh,2.1,1999,Ki,=,1.7000000000000001e-07,6.769551078621726,train
1ch8,2.5,1999,Ki,=,1e-07,7.0,train
1oth,1.85,1999,Ki,=,1e-07,7.0,train
1dfo,2.4,1999,Ki,=,2e-07,6.698970004336019,train
1ca8,2.1,1999,Ki,=,3.2000000000000003e-10,9.494850021680094,train
1pme,2.0,1999,Ki,=,4.0000000000000007e-10,9.397940008672036,train
2bpx,2.8,1999,Ki,=,4.0000000000000007e-10,9.397940008672036,train
830c,1.6,1999,Ki,=,5.200000000000001e-10,9.2839966563652,train
1a5h,2.9,1999,Ki,=,5e-07,6.301029995663981,train
1ba8,1.8,1999,Ki,=,1e-09,9.0,train
1xka,2.3,1999,Ki,=,1.31e-07,6.882728704344236,train
1a94,2.0,1999,Ki,=,1.4e-08,7.853871964321762,train
1ce5,1.9,1999,Ki,=,1.84e-05,4.735182176990463,train
6std,1.8,1999,Ki,=,2.3e-09,8.638272163982407,train
1mfi,1.8,1999,Ki,=,2.6e-06,5.585026652029182,train
1bai,2.4,1999,Ki,=,2e-08,7.698970004336019,train
2bpv,1.9,1999,Ki,=,2.12e-08,7.673664139071248,train
1bzj,2.25,1999,Ki,=,2.2e-05,4.657577319177793,train
966c,1.9,1999,Ki,=,2.3e-08,7.638272163982407,train
1b8o,1.5,1999,Ki,=,2.2999999999999998e-11,10.638272163982409,train
1upf,2.3,1999,Ki,=,2.5e-05,4.6020599913279625,train
1a0q,2.3,1999,Ki,=,2.7e-08,7.568636235841013,train
1c3b,2.25,1999,Ki,=,2.7e-08,7.568636235841013,train
1qhc,1.7,1999,Ki,=,2.7e-08,7.568636235841013,train
2tsr,2.6,1999,Ki,=,2.9e-08,7.5376020021010435,train
1cr6,2.8,1999,Ki,=,3.1e-09,8.508638306165727,train
1bgo,2.3,1999,Ki,=,3.5e-09,8.455931955649724,train
4fiv,1.8,1999,Ki,=,3.0000000000000004e-07,6.522878745280337,train
1qcp,1.8,1999,Ki,=,3.0000000000000004e-08,7.522878745280337,train
1b8n,2.0,1999,Ki,=,3e-11,10.522878745280336,train
5std,1.95,1999,Ki,=,3.2e-11,10.494850021680094,train
1ciz,1.64,1999,Ki,=,3.6000000000000005e-08,7.443697499232712,train
2bpy,1.9,1999,Ki,=,3.98e-08,7.400116927926312,train
7kme,2.1,1999,Ki,=,4e-05,4.3979400086720375,train
1qjb,2.0,1999,Ki,=,4.16e-07,6.380906669373258,train
1qf0,2.2,1999,Ki,=,4.2000000000000006e-08,7.376750709602099,train
2fgi,2.5,1999,Ki,=,4.5200000000000014e-08,7.3448615651886175,train
4std,2.15,1999,Ki,=,4.7e-11,10.327902142064282,train
1qf1,2.0,1999,Ki,=,4.8000000000000006e-08,7.318758762624412,train
1qbq,2.4,1999,Ki,=,5e-09,8.301029995663981,train
3std,1.65,1999,Ki,=,7.7e-12,11.113509274827518,train
4prg,2.9,1999,Ki,=,7e-08,7.154901959985743,train
1zzz,1.9,1999,Ki,=,7.3e-06,5.136677139879544,train
1b56,2.05,1999,Ki,=,8.02e-07,6.095825631715837,train
1ody,2.0,1999,Ki,=,8e-09,8.096910013008056,train
1qr3,1.6,2000,IC50,=,2.6e-07,6.585026652029182,train
1e02,2.15,2000,IC50,=,7e-07,6.154901959985743,train
1e00,1.83,2000,IC50,=,8e-07,6.096910013008056,train
1c3i,1.83,2000,IC50,=,1.6e-06,5.795880017344075,train
1bzs,1.7,2000,IC50,=,1e-08,8.0,train
1fv9,3.0,2000,IC50,=,1e-05,5.0,train
1ftk,1.6,2000,IC50,=,1.45e-05,4.838631997765025,train
1qj6,2.2,2000,IC50,=,1.8000000000000002e-08,7.744727494896693,train
1c8k,1.76,2000,IC50,=,1e-06,6.0,train
1cqp,2.6,2000,IC50,=,2.4e-06,5.619788758288394,train
1fyr,2.4,2000,IC50,=,2.4e-06,5.619788758288394,train
1e06,2.12,2000,IC50,=,2.5e-06,5.6020599913279625,train
1e1y,2.23,2000,IC50,=,2.5e-06,5.6020599913279625,train
1qpe,2.0,2000,IC50,=,2e-08,7.698970004336019,train
1d8e,3.0,2000,IC50,=,2.5000000000000004e-07,6.6020599913279625,train
1d8m,2.44,2000,IC50,=,3.1e-09,8.508638306165727,train
1dzm,1.93,2000,IC50,=,3.9e-06,5.4089353929735005,train
1d7x,2.0,2000,IC50,=,3e-09,8.522878745280337,train
1exv,2.4,2000,IC50,=,4.5000000000000006e-08,7.346787486224656,train
1c8v,2.2,2000,IC50,=,4.7200000000000004e-07,6.3260580013659125,train
1ezf,2.15,2000,IC50,=,5.600000000000001e-08,7.251811972993799,train
1dtt,3.0,2000,IC50,=,5e-09,8.301029995663981,train
1di9,2.6,2000,IC50,=,5e-06,5.301029995663981,train
1c8l,2.3,2000,IC50,=,6.9000000000000006e-09,8.161150909262744,train
1dx6,2.3,2000,IC50,=,6.520000000000001e-07,6.185752404268079,train
1dtq,2.8,2000,IC50,=,6.000000000000001e-09,8.221848749616356,train
1em6,2.2,2000,IC50,=,6.000000000000001e-09,8.221848749616356,train
1dm2,2.1,2000,IC50,=,7e-08,7.154901959985743,train
1ftj,1.9,2000,IC50,=,8.210000000000001e-07,6.085656842880559,train
1ftl,1.8,2000,IC50,=,9.98e-07,6.000869458712629,train
1qj1,2.0,2000,IC50,=,9.000000000000001e-09,8.045757490560675,train
1fao,1.8,2000,Kd,=,4.3e-08,7.366531544420414,train
1g52,1.8,2000,Kd,=,2.9e-10,9.537602002101044,train
1d3q,2.9,2000,Kd,=,2.9e-07,6.537602002101044,train
1dl7,2.35,2000,Kd,=,3.2e-07,6.494850021680094,train
1g1d,2.04,2000,Kd,=,3.6e-10,9.443697499232712,train
1flm,1.3,2000,Kd,=,4.3e-10,9.366531544420411,train
1e03,2.9,2000,Kd,=,4.0000000000000007e-10,9.397940008672036,train
1db1,1.8,2000,Kd,=,5.500000000000001e-10,9.259637310505756,train
1fcz,1.38,2000,Kd,=,6e-10,9.221848749616356,train
1d3d,2.04,2000,Kd,=,8.1e-10,9.09151498112135,train
1dzk,1.48,2000,Kd,=,8e-07,6.096910013008056,train
1qkt,2.2,2000,Kd,=,9.199999999999999e-10,9.036212172654444,train
1czk,1.9,2000,Kd,=,1.5e-09,8.823908740944319,train
1g54,1.86,2000,Kd,=,1.5e-09,8.823908740944319,train
1duv,1.7,2000,Kd,=,1.6e-12,11.795880017344077,train
1ggd,1.5,2000,Kd,=,1.6e-06,5.795880017344075,train
1qft,1.25,2000,Kd,=,1.7e-09,8.769551078621726,train
1f8a,1.84,2000,Kd,=,1e-05,5.0,train
1ql7,2.1,2000,Kd,=,1e-05,5.0,train
1c5c,1.61,2000,Kd,=,1.1e-07,6.958607314841775,train
1elr,1.9,2000,Kd,=,1.1e-05,4.958607314841775,train
1qng,2.1,2000,Kd,=,1.3e-08,7.886056647693163,train
1g4j,1.84,2000,Kd,=,2e-09,8.698970004336019,train
1dkd,2.1,2000,Kd,=,2e-06,5.698970004336019,train
1e8h,2.6,2000,Kd,=,2.1e-06,5.6777807052660805,train
1g45,1.83,2000,Kd,=,2.3e-09,8.638272163982407,train
1f4x,2.3,2000,Kd,=,2.6e-06,5.585026652029182,train
1fo0,2.5,2000,Kd,=,2.6e-06,5.585026652029182,train
1e5a,1.8,2000,Kd,=,2.3e-08,7.638272163982407,train
1ftm,1.7,2000,Kd,=,2.4800000000000004e-08,7.605548319173784,train
1fzq,1.7,2000,Kd,=,2.4000000000000003e-08,7.619788758288394,train
1fj4,2.35,2000,Kd,=,2.6e-05,4.585026652029182,train
1fcy,1.3,2000,Kd,=,3e-09,8.522878745280337,train
1d3p,2.1,2000,Kd,=,4.1e-08,7.387216143280264,train
1g4o,1.96,2000,Kd,=,5.6e-09,8.2518119729938,train
1c7e,2.25,2000,Kd,=,5.05e-07,6.296708621881338,train
1ej4,2.25,2000,Kd,=,5e-08,7.301029995663981,train
1g6g,1.6,2000,Kd,=,5.3e-07,6.275724130399211,train
1g6r,2.8,2000,Kd,=,5.4e-05,4.267606240177032,train
1fch,2.2,2000,Kd,=,7e-08,7.154901959985743,train
1d6s,2.3,2000,Kd,=,7.8e-05,4.107905397309519,train
1c1u,1.75,2000,Ki,=,5.6e-09,8.2518119729938,train
1c4v,2.1,2000,Ki,=,1.6000000000000003e-11,10.795880017344077,train
1c1r,1.37,2000,Ki,=,2.35e-08,7.628932137728264,train
1f7b,1.8,2000,Ki,=,2.5e-05,4.6020599913279625,train
1c4u,2.1,2000,Ki,=,4.3e-11,10.366531544420411,train
1c70,2.5,2000,Ki,=,5.000000000000001e-11,10.30102999566398,train
1fjs,1.92,2000,Ki,=,1.1e-10,9.958607314841776,train
1fh8,1.95,2000,Ki,=,1.3e-07,6.886056647693163,train
1c5x,1.75,2000,Ki,=,2.1000000000000003e-07,6.6777807052660805,train
1f3e,1.85,2000,Ki,=,2e-07,6.698970004336019,train
1c6y,2.5,2000,Ki,=,3.1e-10,9.508638306165729,train
1c5q,1.43,2000,Ki,=,4.4e-07,6.356547323513813,train
1d4k,1.85,2000,Ki,=,6e-10,9.221848749616356,train
1d9i,2.3,2000,Ki,=,7.8e-10,9.10790539730952,train
1fq8,2.8,2000,Ki,=,9.4e-07,6.026872146400302,train
1ezq,2.2,2000,Ki,=,9e-10,9.045757490560677,train
1c5s,1.36,2000,Ki,=,1e-06,6.0,train
1doj,1.7,2000,Ki,=,1.1e-09,8.958607314841775,train
1b6k,1.85,2000,Ki,=,1.8e-09,8.744727494896694,train
1f0t,1.8,2000,Ki,=,1.0000000000000002e-06,6.0,train
1dqn,1.75,2000,Ki,=,1e-08,8.0,train
1e2k,1.7,2000,Ki,=,1.14e-05,4.943095148663527,train
1d6w,2.0,2000,Ki,=,1.1e-06,5.958607314841775,train
1b6j,1.85,2000,Ki,=,1.2000000000000002e-08,7.920818753952375,train
1c4y,2.7,2000,Ki,=,1.2000000000000002e-08,7.920818753952375,train
1erq,1.9,2000,Ki,=,1.3e-08,7.886056647693163,train
1qbn,1.8,2000,Ki,=,1.4e-06,5.853871964321762,train
1ecv,1.95,2000,Ki,=,1.4e-05,4.853871964321762,train
1qji,2.14,2000,Ki,=,1.4e-05,4.853871964321762,train
1gfw,2.8,2000,Ki,=,1.5000000000000002e-08,7.823908740944319,train
1f0s,2.1,2000,Ki,=,1.8000000000000002e-08,7.744727494896693,train
1qbo,1.8,2000,Ki,=,1.8000000000000002e-08,7.744727494896693,train
1f57,1.75,2000,Ki,=,2.3e-06,5.638272163982407,train
1hlf,2.26,2000,Ki,=,2.3e-06,5.638272163982407,train
1ejn,1.8,2000,Ki,=,2.4e-06,5.619788758288394,train
1c5n,1.5,2000,Ki,=,2e-05,4.698970004336019,train
1c86,2.3,2000,Ki,=,2e-05,4.698970004336019,train
1f0r,2.1,2000,Ki,=,2.2000000000000002e-08,7.657577319177793,train
1c85,2.72,2000,Ki,=,2.3e-05,4.638272163982407,train
1f4f,2.0,2000,Ki,=,2.4e-05,4.619788758288394,train
1c2t,2.1,2000,Ki,=,2.6e-07,6.585026652029182,train
1d09,2.1,2000,Ki,=,2.7e-08,7.568636235841013,train
1egh,2.0,2000,Ki,=,2e-06,5.698970004336019,train
1ggn,2.36,2000,Ki,=,3.1e-06,5.508638306165727,train
1qan,2.4,2000,Ki,=,3.3e-05,4.481486060122113,train
1fw0,1.9,2000,Ki,=,3.69e-06,5.432973633840939,train
1qb9,1.8,2000,Ki,=,3.6000000000000005e-08,7.443697499232712,train
1fq5,2.4,2000,Ki,=,4e-09,8.397940008672037,train
1ql9,2.3,2000,Ki,=,4.45e-06,5.351639989019068,train
1b6m,1.85,2000,Ki,=,4e-09,8.397940008672037,train
1c88,1.8,2000,Ki,=,5.1e-06,5.292429823902063,train
1qm4,2.66,2000,Ki,=,5e-05,4.301029995663981,train
1b6l,1.75,2000,Ki,=,5e-09,8.301029995663981,train
1ek2,3.0,2000,Ki,=,6.3e-09,8.200659450546418,train
1ft7,2.2,2000,Ki,=,6.6e-06,5.180456064458132,train
1c5y,1.65,2000,Ki,=,6.3e-05,4.200659450546418,train
1bsk,3.0,2000,Ki,=,7.599999999999999e-05,4.119186407719209,train
1gfy,2.13,2000,Ki,=,8.32e-06,5.079876673709276,train
1enu,1.95,2000,Ki,=,8.3e-06,5.080921907623926,train
1eix,2.5,2000,Ki,=,8.800000000000001e-12,11.05551732784983,train
1c5t,1.37,2000,Ki,=,7.999999999999999e-05,4.096910013008056,train
1c84,2.35,2000,Ki,=,9.9e-06,5.00436480540245,train
1ci7,2.6,2000,Ki,=,9.000000000000001e-08,7.045757490560675,train
1dqx,2.4,2000,Ki,=,9e-12,11.045757490560677,train
1jlq,3.0,2001,IC50,=,7e-09,8.154901959985743,train
1joj,3.0,2001,IC50,=,6e-05,4.221848749616356,train
1i7m,2.24,2001,IC50,=,2.3000000000000003e-10,9.638272163982409,train
1ft4,2.9,2001,IC50,=,2.7e-07,6.568636235841013,train
1jik,2.8,2001,IC50,=,2.0000000000000003e-10,9.69897000433602,train
1jq3,1.8,2001,IC50,=,2e-07,6.698970004336019,train
1i7c,2.4,2001,IC50,=,4e-07,6.3979400086720375,train
1i90,2.0,2001,IC50,=,1.28e-09,8.892790030352131,train
1jvp,1.53,2001,IC50,=,1.6e-06,5.795880017344075,train
1jj9,2.0,2001,IC50,=,1.6999999999999998e-06,5.769551078621726,train
1hc9,1.8,2001,IC50,=,1.9e-09,8.721246399047171,train
1iep,2.1,2001,IC50,=,1.0000000000000001e-07,7.0,train
1fvv,2.8,2001,IC50,=,1e-08,8.0,train
1g2a,1.75,2001,IC50,=,1e-08,8.0,train
1k1p,1.9,2001,IC50,=,1.19e-08,7.924453038607469,train
1h5u,1.76,2001,IC50,=,1.78e-07,6.749579997691106,train
1f0q,2.63,2001,IC50,=,1e-06,6.0,train
1cs4,2.5,2001,IC50,=,2.7e-06,5.568636235841013,train
1fo2,2.38,2001,IC50,=,2e-05,4.698970004336019,train
1i32,2.6,2001,IC50,=,2e-06,5.698970004336019,train
1hbj,2.5,2001,IC50,=,3e-09,8.522878745280337,train
1g05,2.45,2001,IC50,=,3.1e-09,8.508638306165727,train
1e9h,2.5,2001,IC50,=,3.5e-08,7.455931955649724,train
1i8j,1.9,2001,IC50,=,3.9e-05,4.4089353929735005,train
1jk7,1.9,2001,IC50,=,3e-09,8.522878745280337,train
1g5s,2.61,2001,IC50,=,4.8000000000000006e-08,7.318758762624412,train
1jil,2.2,2001,IC50,=,4e-09,8.397940008672037,train
1ikv,3.0,2001,IC50,=,5.2e-07,6.2839966563652006,train
1i72,2.0,2001,IC50,=,5.5e-08,7.259637310505756,train
1ikx,2.8,2001,IC50,=,7.0000000000000015e-09,8.154901959985743,train
1i33,3.0,2001,IC50,=,7.5e-05,4.1249387366083,train
1g27,2.1,2001,IC50,=,7.0000000000000015e-09,8.154901959985743,train
1jjt,1.8,2001,IC50,=,9.000000000000001e-09,8.045757490560675,train
1j7z,2.25,2001,Kd,=,2e-08,7.698970004336019,train
1j81,2.2,2001,Kd,=,8e-08,7.096910013008056,train
1jd5,1.9,2001,Kd,=,2.4e-07,6.619788758288394,train
1i80,2.0,2001,Kd,=,3.9e-07,6.4089353929735005,train
1j80,2.1,2001,Kd,=,3e-07,6.522878745280337,train
1ex8,1.85,2001,Kd,=,4.7000000000000005e-07,6.327902142064283,train
1g7v,2.4,2001,Kd,=,4e-07,6.3979400086720375,train
1hn2,1.8,2001,Kd,=,1e-06,6.0,train
1k1n,2.0,2001,Kd,=,1.53e-07,6.815308569182402,train
1k03,2.7,2001,Kd,=,1e-06,6.0,train
1i9n,1.86,2001,Kd,=,2.2000000000000003e-09,8.657577319177793,train
1ha2,2.5,2001,Kd,=,2.9e-06,5.537602002101044,train
1fzm,1.8,2001,Kd,=,2e-08,7.698970004336019,train
1h60,1.6,2001,Kd,=,2e-05,4.698970004336019,train
1f47,1.95,2001,Kd,=,2.16e-05,4.665546248849069,train
1ii5,1.6,2001,Kd,=,2.400000000000001e-07,6.619788758288394,train
1joc,2.2,2001,Kd,=,2.4e-05,4.619788758288394,train
1k1i,2.2,2001,Kd,=,2.640000000000001e-07,6.578396073130169,train
1jgl,2.15,2001,Kd,=,2e-09,8.698970004336019,train
1i9l,1.93,2001,Kd,=,3.3e-09,8.481486060122112,train
1i9m,1.84,2001,Kd,=,3.3e-09,8.481486060122112,train
1i9o,1.86,2001,Kd,=,3.8e-09,8.42021640338319,train
1i9p,1.92,2001,Kd,=,3.9e-09,8.4089353929735,train
1i9q,1.8,2001,Kd,=,3.9e-09,8.4089353929735,train
1iq1,2.8,2001,Kd,=,3.5e-08,7.455931955649724,train
1k1m,2.2,2001,Kd,=,4e-08,7.397940008672037,train
1ilh,2.76,2001,Kd,=,4.1e-08,7.387216143280264,train
1e3v,2.0,2001,Kd,=,4.574e-05,4.33970383972927,train
1fe3,2.8,2001,Kd,=,4.6700000000000015e-08,7.330683119433888,train
1fzk,1.7,2001,Kd,=,4e-09,8.397940008672037,train
1h6h,1.7,2001,Kd,=,5e-06,5.301029995663981,train
1gny,1.63,2001,Kd,=,7.3e-05,4.136677139879544,train
1g6s,1.5,2001,Kd,=,7e-06,5.154901959985743,train
1fzj,1.9,2001,Kd,=,8e-09,8.096910013008056,train
1i1e,2.5,2001,Kd,=,9.4e-06,5.026872146400302,train
1fsy,1.75,2001,Ki,=,1.5e-07,6.823908740944319,train
1jzs,2.5,2001,Ki,=,2.5e-07,6.6020599913279625,train
1i37,2.0,2001,Ki,=,2.7000000000000005e-10,9.568636235841012,train
1k9s,2.0,2001,Ki,=,3e-07,6.522878745280337,train
1i00,2.5,2001,Ki,=,4.6e-07,6.337242168318426,train
1hnn,2.4,2001,Ki,=,5.8e-07,6.236572006437063,train
1hqh,2.8,2001,Ki,=,5e-07,6.301029995663981,train
1f92,2.6,2001,Ki,=,6.4e-07,6.1938200260161125,train
1hdq,2.3,2001,Ki,=,1.5e-06,5.823908740944319,train
1g3c,1.8,2001,Ki,=,1.6e-06,5.795880017344075,train
1g3b,1.8,2001,Ki,=,1.8e-06,5.7447274948966935,train
1e5j,1.85,2001,Ki,=,0.0001,4.0,train
1hlk,2.5,2001,Ki,=,1e-05,5.0,train
1g2k,1.95,2001,Ki,=,1.1000000000000001e-08,7.958607314841775,train
1g30,2.0,2001,Ki,=,1.4e-07,6.853871964321762,train
1f8e,1.4,2001,Ki,=,1.5e-05,4.823908740944319,train
1f28,1.9,2001,Ki,=,1.6e-08,7.795880017344075,train
1fm9,2.1,2001,Ki,=,1e-09,9.0,train
1fpy,2.89,2001,Ki,=,1e-06,6.0,train
1jak,1.75,2001,Ki,=,2.7e-06,5.568636235841013,train
1g3d,1.8,2001,Ki,=,2.8e-06,5.552841968657781,train
1iem,2.3,2001,Ki,=,2e-08,7.698970004336019,train
1iew,2.55,2001,Ki,=,2.55e-05,4.5934598195660445,train
1dxp,2.4,2001,Ki,=,2.7e-08,7.568636235841013,train
1hp5,2.1,2001,Ki,=,2.8e-07,6.552841968657781,train
1g98,1.9,2001,Ki,=,2e-06,5.698970004336019,train
1g9r,2.0,2001,Ki,=,2e-06,5.698970004336019,train
1jsv,1.96,2001,Ki,=,2e-06,5.698970004336019,train
1hi4,1.8,2001,Ki,=,3.2e-05,4.494850021680094,train
1ik4,2.0,2001,Ki,=,3.900000000000001e-08,7.4089353929735005,train
1f8b,1.8,2001,Ki,=,4e-06,5.3979400086720375,train
1hee,1.75,2001,Ki,=,4.599999999999999e-06,5.337242168318426,train
1k06,1.8,2001,Ki,=,4.599999999999999e-06,5.337242168318426,train
1k08,2.26,2001,Ki,=,4.599999999999999e-06,5.337242168318426,train
1jut,2.7,2001,Ki,=,4.7700000000000004e-08,7.321481620959886,train
1f5l,2.1,2001,Ki,=,5.299999999999999e-06,5.275724130399211,train
1g2l,1.9,2001,Ki,=,5.7e-08,7.244125144327507,train
1efy,2.2,2001,Ki,=,6.000000000000001e-09,8.221848749616356,train
1jr1,2.6,2001,Ki,=,6.000000000000001e-09,8.221848749616356,train
1g35,1.8,2001,Ki,=,7.3e-09,8.136677139879543,train
1gcz,1.9,2001,Ki,=,7.4e-06,5.130768280269024,train
1gag,2.7,2001,Ki,=,7.5e-07,6.1249387366083,train
1g32,1.9,2001,Ki,=,7.8e-07,6.107905397309519,train
1jtq,2.5,2001,Ki,=,8.5e-09,8.070581074285707,train
1jjk,3.0,2001,Ki,=,8.800000000000001e-12,11.05551732784983,train
1ga9,2.1,2001,Ki,=,8.3e-08,7.080921907623926,train
1hyo,1.3,2001,Ki,=,8.479999999999999e-05,4.071604147743286,train
1hi5,1.8,2001,Ki,=,9.2e-05,4.036212172654444,train
1kkq,3.0,2002,IC50,=,2.4e-07,6.619788758288394,train
1i7i,2.35,2002,IC50,=,2e-07,6.698970004336019,train
1kz8,2.0,2002,IC50,=,8.299999999999999e-07,6.080921907623926,train
1i7g,2.2,2002,IC50,=,1e-06,6.0,train
1ktt,2.1,2002,IC50,=,1.5e-06,5.823908740944319,train
1kmv,1.05,2002,IC50,=,1.1200000000000001e-07,6.950781977329818,train
1klg,2.4,2002,IC50,=,1.3e-08,7.886056647693163,train
1juf,2.0,2002,IC50,=,1.4e-06,5.853871964321762,train
1ke8,2.0,2002,IC50,=,1e-06,6.0,train
1jiz,2.6,2002,IC50,=,2e-09,8.698970004336019,train
1h1r,2.0,2002,IC50,=,2.3e-06,5.638272163982407,train
1hww,1.87,2002,IC50,=,2e-08,7.698970004336019,train
1kak,2.5,2002,IC50,=,2.6e-05,4.585026652029182,train
1ld8,1.8,2002,IC50,=,3.5e-09,8.455931955649724,train
1eou,2.1,2002,IC50,=,3.6000000000000005e-08,7.443697499232712,train
1l6s,1.7,2002,IC50,=,3.9e-05,4.4089353929735005,train
1hy7,1.5,2002,IC50,=,4.09e-06,5.388276691992658,train
1gmy,1.9,2002,IC50,=,4.5000000000000006e-08,7.346787486224656,train
1nd5,2.9,2002,IC50,=,4e-09,8.397940008672037,train
1ke6,2.0,2002,IC50,=,5.7000000000000006e-09,8.244125144327509,train
1ke5,2.2,2002,IC50,=,5.6e-07,6.251811972993799,train
1lqf,2.5,2002,IC50,=,5e-09,8.301029995663981,train
1g9a,2.1,2002,IC50,=,5e-06,5.301029995663981,train
1g9b,2.0,2002,IC50,=,5e-06,5.301029995663981,train
1g9c,2.35,2002,IC50,=,5e-06,5.301029995663981,train
1g9d,2.2,2002,IC50,=,5e-06,5.301029995663981,train
1k3t,1.95,2002,IC50,=,6.4e-05,4.1938200260161125,train
1ke9,2.0,2002,IC50,=,6.6e-07,6.180456064458132,train
1ljt,2.0,2002,IC50,=,7e-06,5.154901959985743,train
1ke7,2.0,2002,IC50,=,8.9e-09,8.050609993355087,train
1m5b,1.85,2002,IC50,=,9.7e-09,8.013228265733755,train
1llb,1.72,2002,IC50,=,9.000000000000001e-07,6.045757490560675,train
1lbf,2.05,2002,Kd,=,1.4e-08,7.853871964321762,train
1is0,1.9,2002,Kd,=,1e-07,7.0,train
1gx8,2.4,2002,Kd,=,4.3e-07,6.366531544420414,train
1g50,2.9,2002,Kd,=,5.3e-07,6.275724130399211,train
1lhw,1.75,2002,Kd,=,8.32e-10,9.079876673709276,train
1lgt,1.7,2002,Kd,=,8e-07,6.096910013008056,train
1kdk,1.7,2002,Kd,=,9e-10,9.045757490560677,train
1kzn,2.3,2002,Kd,=,1.2e-09,8.920818753952375,train
1kl3,1.7,2002,Kd,=,1.37e-06,5.863279432843593,train
1lek,2.15,2002,Kd,=,1.3e-09,8.886056647693163,train
1lhu,1.8,2002,Kd,=,1.48e-09,8.829738284605043,train
1m74,3.0,2002,Kd,=,1.0000000000000001e-07,7.0,train
